,ax,ay,az,gx,gy,gz,action
0,9.05,-20.1,0.98,61.29,92.01,155.33,grenade
1,3.82,-17.73,0.11,85.19,161.74,155.33,grenade
2,0.97,-14.98,0.36,160.39,133.03,174.48,grenade
3,-2.5,-11.5,-0.61,217.37,136.8,226.64,grenade
4,-2.52,-5.88,-3.24,263.17,86.15,246.37,grenade
5,-6.78,0.86,-5.95,269.73,102.22,286.07,grenade
6,-7.67,-0.61,-6.53,213.15,4.83,325.31,grenade
7,-15.5,-2.47,-13.31,241.33,29.95,326.36,grenade
8,-17.4,-1.26,-16.76,144.42,38.08,-209.27,grenade
9,-10.32,1.11,-11.37,58.96,-16.74,-80.6,grenade
10,-8.04,-0.87,-8.2,71.7,-2.8,-60.07,grenade
11,-13.46,-2.89,-12.4,119.31,1.81,-43.12,grenade
12,-17.68,-4.48,-18.89,47.44,17.71,79.39,grenade
13,-19.27,-9.95,-22.65,-162.83,-16.77,213.91,grenade
14,-12.34,-10.41,-16.21,245.53,65.66,-320.61,grenade
15,-7.29,-14.01,-7.98,155.33,96.39,-285.6,grenade
16,-2.79,-20.98,-4.58,155.33,27.16,-276.26,grenade
17,-1.5,-19.45,-2.3,155.33,123.89,260.3,grenade
18,-2.46,-19.18,-1.59,155.33,23.71,201.87,grenade
19,0.28,-17.73,6.91,160.04,-16.0,228.8,grenade
20,1.33,-17.05,17.76,299.58,249.27,221.57,grenade
21,5.41,-7.23,16.12,-104.74,-137.01,121.95,grenade
22,11.36,-7.84,16.23,-75.73,126.1,16.2,grenade
23,-0.78,-6.08,16.97,-55.88,33.69,-62.99,grenade
24,1.4,-5.5,13.24,-7.05,-42.78,9.09,grenade
25,1.62,-3.99,12.06,-36.89,73.32,27.45,grenade
26,0.65,-4.99,12.71,-76.2,-54.26,2.33,grenade
27,2.4,-4.56,11.93,-5.81,-27.83,-13.52,grenade
28,1.26,-2.97,9.79,23.66,26.06,-18.34,grenade
29,-0.7,-2.46,9.15,3.98,-10.36,-24.91,grenade
30,0.93,-2.74,9.35,-10.19,-30.35,0.45,grenade
31,2.05,-3.15,9.85,-18.0,-13.94,10.55,grenade
32,1.87,-3.42,10.17,1.0,8.4,-9.2,grenade
33,2.17,-3.74,9.44,8.6,-20.15,-15.0,grenade
34,2.23,-4.06,8.87,-0.38,-17.51,-28.96,grenade
35,23.32,-25.23,-1.41,84.52,37.32,155.33,grenade
36,25.87,-26.68,1.51,73.93,-23.04,155.33,grenade
37,26.91,-25.57,5.83,50.83,-66.79,155.33,grenade
38,17.71,-22.42,5.92,72.66,128.42,155.33,grenade
39,8.39,-22.46,5.32,115.24,177.09,155.33,grenade
40,1.22,-19.24,-1.13,251.71,245.1,155.33,grenade
41,-7.77,-7.02,-10.63,-310.5,181.74,256.74,grenade
42,-10.61,-4.74,-16.49,323.86,35.29,-237.32,grenade
43,-13.98,-2.52,-22.36,193.34,-103.78,-97.95,grenade
44,-16.21,-6.65,-24.41,-16.03,-18.35,50.55,grenade
45,-16.65,-10.65,-23.68,-282.85,12.4,188.84,grenade
46,-12.41,-16.11,-17.86,155.33,84.41,305.13,grenade
47,-6.22,-28.42,-12.03,155.33,-79.01,-264.82,grenade
48,-3.02,-34.79,-8.75,155.33,107.93,-289.86,grenade
49,-0.11,-28.28,0.63,155.33,27.45,225.57,grenade
50,0.58,-15.96,9.78,-283.02,124.79,119.91,grenade
51,-1.79,-8.28,15.14,-128.84,70.36,66.44,grenade
52,3.79,-6.25,17.66,-243.88,-90.69,102.97,grenade
53,3.48,-7.98,23.37,-120.17,35.95,-25.68,grenade
54,-0.75,-5.45,19.58,3.09,15.32,-28.55,grenade
55,2.23,-3.37,17.73,-36.33,-25.4,18.29,grenade
56,3.07,-3.75,16.63,-6.37,-30.61,-14.66,grenade
57,1.97,-2.49,13.76,37.09,13.5,-22.4,grenade
58,1.24,-1.32,11.42,23.11,-44.98,-26.99,grenade
59,0.21,-0.94,10.25,30.13,7.46,-27.86,grenade
60,-1.11,-0.4,8.87,26.5,-44.39,-24.08,grenade
61,-0.49,0.53,8.04,16.06,-26.43,-9.53,grenade
62,1.19,-0.19,8.22,-35.92,-54.63,28.27,grenade
63,3.91,-3.29,7.71,-36.3,-85.83,-1.81,grenade
64,4.54,-7.17,4.55,30.8,-82.29,-104.88,grenade
65,1.06,-7.4,2.36,83.77,-118.92,-232.15,grenade
66,-1.59,-7.17,2.34,62.64,-99.03,-240.75,grenade
67,-2.79,-2.94,0.85,79.22,-108.14,-149.24,grenade
68,-1.99,1.79,1.2,19.25,-183.54,-68.51,grenade
69,-0.97,3.28,1.34,-57.27,-220.35,38.01,grenade
70,13.93,-20.86,2.22,-148.34,67.17,155.33,grenade
71,7.93,-20.11,2.1,-56.98,50.61,155.33,grenade
72,-1.42,-19.23,-1.05,64.41,173.52,155.33,grenade
73,-13.17,-9.43,-10.82,245.86,81.21,175.73,grenade
74,-16.94,-4.31,-14.47,214.08,-34.76,-255.34,grenade
75,-18.58,2.23,-18.96,143.53,-80.78,-86.5,grenade
76,-14.42,-0.34,-17.09,-39.99,-73.01,107.52,grenade
77,-10.12,-4.66,-13.81,-187.98,-61.0,197.69,grenade
78,-9.16,-9.07,-12.27,245.54,23.45,308.09,grenade
79,-4.16,-17.46,-10.16,155.33,-126.61,-257.02,grenade
80,0.54,-24.22,-6.44,155.33,-23.97,-259.67,grenade
81,0.11,-19.99,-2.15,159.81,117.18,274.86,grenade
82,-2.14,-14.93,5.03,268.13,203.12,159.92,grenade
83,-3.12,-9.12,9.34,-225.54,-16.22,97.41,grenade
84,-2.46,-8.83,10.0,-196.54,-85.85,60.59,grenade
85,3.11,-6.72,14.11,-218.98,-67.15,97.81,grenade
86,4.26,-10.42,19.07,-202.74,-54.4,92.1,grenade
87,10.82,-11.19,19.16,-68.22,-73.61,27.71,grenade
88,4.9,-8.09,17.56,1.58,61.23,-39.96,grenade
89,3.19,-7.37,16.66,4.34,-37.81,-17.28,grenade
90,4.39,-5.48,14.13,41.21,-8.16,-20.4,grenade
91,3.57,-4.63,11.29,40.68,-44.39,-53.12,grenade
92,5.28,-7.26,6.75,71.0,-68.05,-90.73,grenade
93,3.92,-9.34,3.57,85.66,-71.7,-184.06,grenade
94,0.84,-10.11,2.58,50.7,-95.06,-270.36,grenade
95,-2.67,-7.34,1.01,60.94,-175.81,-269.2,grenade
96,0.68,-2.82,0.78,30.5,-167.14,-194.29,grenade
97,-3.26,1.28,1.48,2.02,27.36,-111.24,grenade
98,-5.63,3.56,0.99,-29.52,-148.73,14.66,grenade
99,-2.04,3.77,1.51,-50.0,324.92,152.92,grenade
100,4.64,-2.86,1.96,-5.31,283.07,293.75,grenade
101,12.78,-5.89,-1.14,110.32,276.96,-312.0,grenade
102,21.86,-7.85,-3.53,110.65,-270.02,242.95,grenade
103,17.1,-7.39,-2.17,130.77,204.46,302.57,grenade
104,9.99,-8.06,0.44,16.03,-123.22,319.54,grenade
105,15.32,-16.73,5.34,39.73,179.96,155.33,grenade
106,10.54,-19.47,4.08,128.5,190.44,155.33,grenade
107,1.08,-14.96,-3.62,229.81,262.25,155.33,grenade
108,-5.97,-10.96,-7.62,314.92,119.25,155.33,grenade
109,-13.94,-5.63,-18.08,-291.08,161.87,-306.68,grenade
110,-12.88,-2.56,-21.4,273.52,-162.64,-104.46,grenade
111,-14.52,-2.21,-23.76,51.21,-109.71,2.62,grenade
112,-14.6,-6.15,-19.6,-212.0,-4.15,176.39,grenade
113,-9.22,-8.61,-13.42,210.25,31.83,-327.15,grenade
114,-5.81,-21.3,-11.28,155.33,-148.8,-267.1,grenade
115,-3.55,-21.72,-7.36,156.1,-103.61,-294.47,grenade
116,-0.45,-21.56,-3.97,155.33,-257.19,-313.27,grenade
117,5.01,-17.67,2.67,265.12,16.77,-301.81,grenade
118,2.79,-10.65,8.9,-253.78,276.4,277.71,grenade
119,-2.08,-6.81,8.42,-78.81,122.36,107.53,grenade
120,3.07,-3.82,9.41,-143.06,-118.6,50.55,grenade
121,2.76,-5.99,13.38,-173.91,-7.03,37.76,grenade
122,3.87,-10.22,19.57,-159.45,-65.23,54.26,grenade
123,7.51,-9.37,18.56,-40.11,-33.23,42.62,grenade
124,8.38,-7.92,16.36,-14.86,0.45,5.82,grenade
125,5.39,-6.8,15.18,8.37,-1.75,-29.95,grenade
126,5.68,-6.24,9.45,52.52,-96.42,-80.09,grenade
127,5.87,-7.72,3.64,85.16,-111.23,-171.0,grenade
128,3.08,-10.21,1.57,23.8,-87.05,-273.55,grenade
129,-1.54,-8.66,1.27,21.19,-37.99,-304.75,grenade
130,-2.63,-4.79,0.68,33.12,-64.94,-211.7,grenade
131,-3.21,-0.26,0.76,23.88,-21.76,-90.09,grenade
132,-4.51,3.45,1.5,-72.01,-77.09,31.31,grenade
133,-2.45,2.56,2.49,-99.49,-251.59,161.14,grenade
134,3.24,-2.1,2.27,-80.23,274.66,265.29,grenade
135,12.22,-8.11,1.57,-30.07,299.61,-313.02,grenade
136,16.17,-11.96,0.25,61.31,-178.22,290.97,grenade
137,13.67,-13.68,0.46,49.96,-98.85,319.78,grenade
138,9.51,-14.15,0.55,58.93,-58.81,316.64,grenade
139,4.26,-15.79,-0.8,48.49,-152.24,260.07,grenade
140,-1.13,-26.45,-4.64,232.94,231.63,155.33,grenade
141,-11.65,-22.93,-18.09,-189.31,297.14,155.33,grenade
142,-14.53,-0.1,-32.5,-312.2,-187.74,-264.28,grenade
143,-13.23,-1.07,-23.81,59.57,-114.03,-135.84,grenade
144,-13.99,-3.39,-17.72,-152.72,46.93,100.82,grenade
145,-7.97,-11.84,-9.24,304.57,-24.99,231.86,grenade
146,-5.66,-18.29,-8.87,155.33,-44.0,-325.44,grenade
147,-5.75,-28.74,-12.0,155.33,-110.92,-284.17,grenade
148,-0.43,-30.76,-8.65,155.33,-28.65,-259.72,grenade
149,0.38,-22.49,-1.33,155.33,180.86,297.0,grenade
150,-4.23,-14.32,2.17,316.17,119.56,88.08,grenade
151,-1.68,-14.25,8.21,-305.79,-168.79,39.76,grenade
152,0.89,-14.76,11.85,-240.31,29.75,120.12,grenade
153,4.05,-16.48,17.49,-274.51,-104.75,142.81,grenade
154,13.43,-21.1,21.97,-137.88,3.31,95.93,grenade
155,5.7,-17.52,20.59,-31.52,53.73,-7.93,grenade
156,5.3,-14.24,17.84,-13.21,-6.8,-16.52,grenade
157,3.28,-11.43,13.16,34.01,-42.66,-67.51,grenade
158,5.29,-11.08,6.6,72.92,-80.4,-125.14,grenade
159,2.93,-11.92,1.51,109.67,-22.96,-225.77,grenade
160,-1.4,-10.86,-0.91,103.44,-20.14,-303.04,grenade
161,-3.12,-7.47,-1.31,56.37,-151.24,-277.22,grenade
162,-1.91,-3.83,-0.37,-33.05,-155.85,-148.32,grenade
163,-2.19,-0.87,1.34,-61.39,-139.26,-20.46,grenade
164,-1.9,-0.18,1.97,-101.05,-118.08,115.27,grenade
165,0.86,-1.42,1.83,-58.82,-267.87,200.54,grenade
166,7.98,-6.89,1.61,-52.54,-308.46,272.22,grenade
167,12.44,-12.16,-3.2,82.54,-300.14,302.27,grenade
168,14.05,-11.55,-4.96,72.25,289.0,196.19,grenade
169,14.13,-12.7,-3.0,106.85,-100.96,220.29,grenade
170,9.11,-13.22,-1.27,76.26,-33.26,199.89,grenade
171,3.84,-15.06,-1.55,86.75,-78.42,169.55,grenade
172,1.97,-16.17,-4.16,105.46,-204.46,208.74,grenade
173,6.36,-15.52,-5.08,84.98,-293.8,238.69,grenade
174,11.46,-13.32,-3.78,23.27,-147.76,168.83,grenade
175,25.16,-30.75,-9.22,-65.03,71.47,155.33,grenade
176,26.26,-21.09,-3.66,-43.65,-22.63,155.33,grenade
177,19.85,-20.11,0.71,-122.33,232.31,155.33,grenade
178,7.64,-22.63,-1.71,36.85,220.23,155.33,grenade
179,3.48,-24.72,-3.71,128.19,121.79,155.33,grenade
180,-10.92,-21.12,-12.41,275.35,147.5,155.33,grenade
181,-20.02,-5.78,-18.11,262.22,-30.03,260.79,grenade
182,-17.44,-1.07,-15.65,184.0,-101.23,-177.22,grenade
183,-19.02,0.79,-18.97,78.78,-90.62,6.45,grenade
184,-16.34,-4.61,-17.94,-117.18,-87.21,210.11,grenade
185,-10.61,-10.27,-13.54,-318.41,14.02,-299.99,grenade
186,-7.36,-17.14,-9.9,155.33,-9.27,-213.47,grenade
187,-2.73,-29.16,-7.3,155.33,-12.33,-155.34,grenade
188,-2.97,-25.27,-5.0,155.33,89.39,-293.23,grenade
189,0.45,-18.51,0.6,242.75,-26.17,219.1,grenade
190,-0.84,-15.01,7.66,325.6,145.42,162.32,grenade
191,-1.15,-9.35,11.37,-178.2,-52.83,135.49,grenade
192,1.42,-11.63,13.31,-146.49,-81.94,89.1,grenade
193,9.21,-11.01,18.37,-204.36,-32.97,144.22,grenade
194,11.22,-13.32,22.0,-88.24,-28.15,65.31,grenade
195,9.96,-10.62,18.55,28.53,17.06,-48.46,grenade
196,4.63,-7.63,15.23,43.39,-8.27,-67.05,grenade
197,4.44,-5.0,11.94,44.19,-21.34,-42.28,grenade
198,2.06,-3.59,8.48,43.0,-0.85,-41.38,grenade
199,3.17,-4.1,5.82,-1.28,-67.54,-25.37,grenade
200,3.65,-5.16,2.7,22.03,3.79,-62.38,grenade
201,2.06,-6.16,0.46,40.86,2.06,-145.74,grenade
202,-0.92,-5.82,-0.08,32.22,13.59,-219.53,grenade
203,-2.5,-5.39,0.68,-21.76,-70.42,-179.28,grenade
204,-0.9,-3.58,1.66,-55.76,-35.89,-55.36,grenade
205,0.42,-2.06,2.33,-109.26,-68.99,14.87,grenade
206,0.63,-2.29,3.04,-137.61,-164.33,61.28,grenade
207,3.87,-4.33,3.11,-159.19,-288.67,156.1,grenade
208,8.22,-8.2,2.24,-133.18,-310.0,231.38,grenade
209,11.25,-11.74,0.81,-95.74,-298.86,231.69,grenade
210,0.5,-15.51,-4.4,199.87,206.05,155.33,grenade
211,-11.25,-12.5,-14.43,275.48,293.12,155.33,grenade
212,-15.95,-0.58,-23.02,326.02,-5.17,-178.89,grenade
213,-10.49,1.68,-24.71,113.39,-271.67,-31.61,grenade
214,-11.38,-2.34,-18.9,-185.66,11.96,96.19,grenade
215,-9.13,-8.71,-12.39,227.25,30.01,249.65,grenade
216,-5.35,-17.9,-10.59,155.33,-123.25,317.6,grenade
217,-1.5,-23.02,-8.86,155.33,-174.19,-296.28,grenade
218,0.4,-21.85,-4.45,187.4,24.73,307.07,grenade
219,0.2,-16.53,-0.12,252.67,7.69,203.78,grenade
220,1.03,-12.74,8.95,-312.0,13.71,136.02,grenade
221,0.87,-10.6,17.1,-188.44,80.87,111.09,grenade
222,1.47,-6.55,17.81,-187.56,-2.62,83.71,grenade
223,5.05,-9.19,19.35,-164.35,-104.43,43.79,grenade
224,4.79,-8.57,17.42,-58.14,-30.13,12.16,grenade
225,4.73,-7.13,15.85,-45.41,11.47,26.0,grenade
226,3.71,-6.08,14.75,-4.39,-40.34,-3.89,grenade
227,4.18,-5.27,12.45,29.54,7.27,-24.04,grenade
228,1.53,-3.35,10.01,35.6,4.73,-28.04,grenade
229,1.13,-2.6,9.12,17.53,-31.51,-17.97,grenade
230,1.8,-2.66,7.84,-0.68,-23.88,-7.75,grenade
231,2.16,-3.79,6.56,-30.85,-21.57,-9.7,grenade
232,2.95,-5.95,4.11,-18.38,-23.02,-53.16,grenade
233,1.88,-7.5,1.81,9.46,-33.35,-139.52,grenade
234,-0.47,-6.53,0.39,39.41,-60.18,-237.27,grenade
235,-1.16,-5.49,1.65,-32.29,-142.02,-222.87,grenade
236,-1.79,-4.33,2.07,-41.76,-55.95,-114.72,grenade
237,-0.44,-0.74,2.4,-158.94,-200.85,99.58,grenade
238,2.71,-4.93,2.2,-173.21,301.35,196.71,grenade
239,10.06,-10.34,0.75,-83.35,264.17,242.6,grenade
240,13.7,-11.86,-1.44,28.93,246.53,193.43,grenade
241,14.13,-15.36,-2.14,66.76,-210.84,207.26,grenade
242,9.58,-13.74,-3.99,113.96,-217.71,184.49,grenade
243,8.12,-14.15,-5.74,132.6,-248.44,168.39,grenade
244,5.98,-14.1,-6.04,107.46,-220.01,173.85,grenade
245,30.58,-7.08,-8.54,-33.54,-10.14,155.33,grenade
246,22.67,-12.31,-3.51,-146.03,122.08,155.33,grenade
247,16.73,-16.97,0.28,-102.65,137.62,155.33,grenade
248,8.42,-16.92,-0.05,29.19,184.64,155.33,grenade
249,-1.25,-15.68,-1.04,195.63,161.0,155.33,grenade
250,-12.98,-9.05,-12.89,-316.17,92.71,208.72,grenade
251,-15.46,-0.74,-23.32,290.04,-65.0,-182.89,grenade
252,-10.24,0.97,-18.88,-0.44,-109.38,-32.67,grenade
253,-8.72,-3.87,-12.73,-165.29,12.54,125.02,grenade
254,-6.69,-8.19,-6.19,-269.82,-24.43,209.13,grenade
255,-5.74,-9.12,-6.52,292.68,-82.0,262.6,grenade
256,-4.5,-14.72,-8.19,155.33,-121.42,-303.81,grenade
257,-1.83,-17.63,-5.13,171.39,-94.77,322.38,grenade
258,0.35,-15.87,-1.3,218.97,-98.01,296.15,grenade
259,1.7,-13.56,4.08,307.15,13.68,225.58,grenade
260,0.69,-11.0,12.96,-224.56,137.14,170.11,grenade
261,1.24,-7.34,16.0,-184.11,32.9,150.89,grenade
262,3.65,-9.87,20.41,-165.76,-40.07,91.65,grenade
263,8.98,-9.81,21.43,-113.19,-68.8,75.27,grenade
264,8.18,-8.03,18.19,-16.87,-27.43,3.46,grenade
265,6.14,-6.63,16.08,5.38,-7.08,-28.26,grenade
266,4.73,-5.48,13.46,10.68,-36.13,-49.67,grenade
267,4.94,-5.85,8.78,35.12,-74.27,-97.29,grenade
268,4.74,-7.6,5.47,19.7,-20.76,-168.89,grenade
269,-0.21,-9.99,3.14,20.18,32.51,-211.53,grenade
270,-3.41,-6.73,1.4,29.74,75.41,-156.29,grenade
271,-2.68,-4.05,0.65,-2.18,-28.9,-94.55,grenade
272,-1.46,-0.88,1.62,7.49,-27.6,-75.56,grenade
273,-2.6,2.73,3.21,-7.82,-63.84,-54.21,grenade
274,-2.15,2.11,3.13,-69.57,-225.39,53.45,grenade
275,1.15,-1.01,2.46,-77.55,-305.64,154.55,grenade
276,7.37,-5.3,0.59,-81.09,280.35,258.15,grenade
277,11.51,-8.76,0.41,-47.77,-322.87,272.45,grenade
278,11.21,-11.37,1.03,-41.81,294.89,244.95,grenade
279,16.04,-16.02,-0.45,93.48,-184.24,270.14,grenade
280,27.56,-15.21,-0.9,101.18,-77.68,155.33,grenade
281,30.49,-9.0,-0.81,2.01,-150.23,155.33,grenade
282,30.15,-16.44,0.48,-111.09,82.43,155.33,grenade
283,20.05,-24.17,1.18,-58.5,203.53,155.33,grenade
284,9.03,-26.89,-3.24,73.73,315.88,155.33,grenade
285,-6.07,-26.92,-12.39,-315.33,306.14,155.33,grenade
286,-14.73,-6.08,-26.1,-255.84,16.66,-325.4,grenade
287,-12.12,-1.48,-18.87,114.93,-212.96,-200.85,grenade
288,-15.32,-1.85,-14.96,-26.68,42.57,-51.22,grenade
289,-14.83,-3.6,-14.46,-164.68,-1.75,113.65,grenade
290,-10.93,-7.7,-9.56,-267.87,-80.96,200.85,grenade
291,-8.86,-9.9,-10.94,279.14,-34.36,318.9,grenade
292,-4.7,-16.32,-9.12,155.33,-133.6,-287.83,grenade
293,0.38,-24.75,-5.87,155.33,-34.09,-253.04,grenade
294,-0.73,-20.6,0.03,200.86,85.05,306.6,grenade
295,1.52,-13.86,9.73,-296.6,9.06,214.83,grenade
296,3.68,-9.69,14.98,-239.27,101.61,140.28,grenade
297,3.35,-6.54,17.6,-97.19,-12.6,75.47,grenade
298,5.18,-7.08,19.87,-118.93,14.86,34.3,grenade
299,5.37,-6.66,19.87,-95.23,-90.85,7.75,grenade
300,5.97,-6.02,16.46,4.45,10.25,-20.2,grenade
301,3.49,-4.28,13.55,9.27,21.77,-47.85,grenade
302,2.11,-4.2,10.9,-2.5,-37.95,-62.27,grenade
303,3.57,-6.32,5.91,10.57,-65.96,-104.53,grenade
304,0.66,-7.4,1.72,45.38,-46.2,-185.13,grenade
305,-1.17,-6.95,0.13,13.29,-105.03,-208.89,grenade
306,-3.04,-5.28,-0.28,-3.21,-98.8,-164.07,grenade
307,-0.83,-3.09,0.25,-48.32,-216.06,-88.69,grenade
308,1.22,0.52,2.05,-16.45,-104.97,-19.68,grenade
309,0.94,0.68,2.74,-107.49,-207.94,95.9,grenade
310,6.41,-3.37,5.32,-126.53,-223.68,202.82,grenade
311,7.5,-6.85,5.42,-98.12,-274.39,254.07,grenade
312,14.96,-11.96,3.72,-81.27,-297.66,292.13,grenade
313,14.11,-13.58,2.7,29.74,-116.05,246.83,grenade
314,12.49,-14.09,1.87,21.54,-178.67,221.46,grenade
315,23.09,-18.95,-3.86,264.01,-83.83,155.33,grenade
316,17.69,-0.98,-0.51,105.21,-87.43,155.33,grenade
317,22.57,-9.24,2.05,-18.28,-30.23,155.33,grenade
318,14.79,-17.81,0.68,-45.68,131.64,155.33,grenade
319,5.26,-21.67,-2.78,118.95,183.36,155.33,grenade
320,-8.78,-15.33,-11.99,270.59,142.75,155.33,grenade
321,-16.15,-4.16,-20.49,297.41,-84.2,-285.39,grenade
322,-15.42,-0.32,-21.01,134.98,-206.65,-140.72,grenade
323,-15.95,2.02,-16.5,-64.13,13.19,34.27,grenade
324,-7.59,-3.68,-7.49,-184.55,33.93,243.77,grenade
325,-3.97,-8.48,-7.41,-275.9,-31.54,285.34,grenade
326,-4.4,-11.57,-8.52,155.33,-25.22,326.97,grenade
327,-4.98,-20.71,-8.26,155.33,23.71,-303.41,grenade
328,-2.62,-21.29,-4.58,155.33,92.7,306.69,grenade
329,-1.37,-16.05,2.02,219.98,105.76,202.66,grenade
330,-2.63,-11.12,11.82,-243.77,167.89,114.02,grenade
331,-2.94,-6.42,16.05,-173.71,26.61,69.31,grenade
332,0.46,-5.74,20.69,-129.57,66.57,50.31,grenade
333,0.22,-6.22,23.01,-135.87,-38.11,24.99,grenade
334,3.69,-3.29,13.0,61.86,-19.45,-27.26,grenade
335,0.74,-1.26,9.58,-4.83,48.08,-2.94,grenade
336,0.26,-1.93,8.99,-65.9,-35.49,18.61,grenade
337,1.35,-3.3,8.96,-61.68,-38.57,-11.81,grenade
338,1.33,-6.04,6.29,-55.88,-41.04,-52.69,grenade
339,1.05,-7.59,3.36,-5.75,-68.31,-128.45,grenade
340,0.3,-7.47,2.23,-7.35,-41.87,-193.2,grenade
341,-1.61,-3.88,2.38,-69.35,-65.55,-76.1,grenade
342,-1.5,-1.64,3.64,-133.72,-60.67,6.11,grenade
343,-0.93,-0.19,3.42,-225.63,-174.29,82.05,grenade
344,4.44,-5.2,3.45,-231.55,269.97,149.01,grenade
345,10.22,-10.71,2.18,-118.57,-314.11,159.63,grenade
346,11.0,-12.47,0.75,-76.55,-244.31,177.22,grenade
347,10.15,-13.9,-0.11,-38.01,-178.89,177.61,grenade
348,7.61,-13.18,1.19,-67.95,-230.74,145.68,grenade
349,9.03,-17.63,0.5,-19.34,-227.86,177.58,grenade
350,-20.49,-6.23,-19.18,310.51,-89.88,-324.13,grenade
351,-16.23,0.38,-17.68,71.61,-116.54,-138.66,grenade
352,-13.79,-4.35,-12.9,-59.13,-0.62,90.04,grenade
353,-8.33,-6.97,-10.46,-178.87,-43.35,215.89,grenade
354,-6.25,-11.32,-9.53,280.61,10.23,288.96,grenade
355,-4.74,-15.06,-8.42,205.97,19.16,-324.27,grenade
356,-2.97,-20.13,-7.65,155.33,-95.08,-307.31,grenade
357,1.11,-18.28,-2.73,155.33,64.58,321.57,grenade
358,1.54,-15.9,7.96,247.8,224.26,219.82,grenade
359,-4.79,-11.09,14.89,-256.81,166.85,81.56,grenade
360,-1.99,-7.03,19.98,-220.24,-111.03,58.5,grenade
361,2.66,-7.57,19.75,-135.43,-30.03,57.1,grenade
362,2.62,-5.38,19.52,-100.57,-44.58,42.72,grenade
363,3.65,-5.73,17.97,-28.5,-23.31,6.31,grenade
364,3.87,-5.03,15.18,-10.45,-42.39,-24.2,grenade
365,2.22,-4.61,10.48,34.15,-58.43,-66.16,grenade
366,3.68,-5.73,5.55,30.36,-147.85,-127.32,grenade
367,0.56,-7.93,1.97,49.88,-59.97,-214.12,grenade
368,-3.42,-6.9,-0.06,49.12,-117.73,-235.55,grenade
369,-3.2,-4.16,-0.19,8.82,-194.51,-160.55,grenade
370,-1.53,-1.92,0.3,-55.02,-154.26,-37.55,grenade
371,-1.12,0.14,1.96,-85.16,-208.48,53.6,grenade
372,1.81,-1.36,2.75,-141.46,321.64,163.48,grenade
373,8.63,-4.76,2.57,-42.33,301.03,252.04,grenade
374,12.83,-10.2,-1.88,-17.41,263.63,303.01,grenade
375,18.02,-12.03,-3.07,103.12,-230.09,279.42,grenade
376,10.34,-13.11,-3.93,85.77,-156.53,257.57,grenade
377,10.38,-13.19,-4.7,112.2,-301.01,213.83,grenade
378,4.4,-15.54,-5.36,90.18,-273.44,247.51,grenade
379,3.93,-18.59,-8.64,109.2,155.33,187.04,grenade
380,7.42,-19.32,-9.77,204.17,155.33,97.31,grenade
381,8.37,-14.88,-9.61,259.29,-167.75,16.06,grenade
382,5.59,-10.33,-9.5,161.8,192.07,-29.9,grenade
383,1.97,-8.38,-7.92,9.0,316.61,-31.31,grenade
384,-0.35,-9.43,-4.87,-115.86,200.01,-30.58,grenade
385,-20.49,-6.23,-19.18,310.51,-89.88,-324.13,grenade
386,-16.23,0.38,-17.68,71.61,-116.54,-138.66,grenade
387,-13.79,-4.35,-12.9,-59.13,-0.62,90.04,grenade
388,-8.33,-6.97,-10.46,-178.87,-43.35,215.89,grenade
389,-6.25,-11.32,-9.53,280.61,10.23,288.96,grenade
390,-4.74,-15.06,-8.42,205.97,19.16,-324.27,grenade
391,-2.97,-20.13,-7.65,155.33,-95.08,-307.31,grenade
392,1.11,-18.28,-2.73,155.33,64.58,321.57,grenade
393,1.54,-15.9,7.96,247.8,224.26,219.82,grenade
394,-4.79,-11.09,14.89,-256.81,166.85,81.56,grenade
395,-1.99,-7.03,19.98,-220.24,-111.03,58.5,grenade
396,2.66,-7.57,19.75,-135.43,-30.03,57.1,grenade
397,2.62,-5.38,19.52,-100.57,-44.58,42.72,grenade
398,3.65,-5.73,17.97,-28.5,-23.31,6.31,grenade
399,3.87,-5.03,15.18,-10.45,-42.39,-24.2,grenade
400,2.22,-4.61,10.48,34.15,-58.43,-66.16,grenade
401,3.68,-5.73,5.55,30.36,-147.85,-127.32,grenade
402,0.56,-7.93,1.97,49.88,-59.97,-214.12,grenade
403,-3.42,-6.9,-0.06,49.12,-117.73,-235.55,grenade
404,-3.2,-4.16,-0.19,8.82,-194.51,-160.55,grenade
405,-1.53,-1.92,0.3,-55.02,-154.26,-37.55,grenade
406,-1.12,0.14,1.96,-85.16,-208.48,53.6,grenade
407,1.81,-1.36,2.75,-141.46,321.64,163.48,grenade
408,8.63,-4.76,2.57,-42.33,301.03,252.04,grenade
409,12.83,-10.2,-1.88,-17.41,263.63,303.01,grenade
410,18.02,-12.03,-3.07,103.12,-230.09,279.42,grenade
411,10.34,-13.11,-3.93,85.77,-156.53,257.57,grenade
412,10.38,-13.19,-4.7,112.2,-301.01,213.83,grenade
413,4.4,-15.54,-5.36,90.18,-273.44,247.51,grenade
414,3.93,-18.59,-8.64,109.2,155.33,187.04,grenade
415,7.42,-19.32,-9.77,204.17,155.33,97.31,grenade
416,8.37,-14.88,-9.61,259.29,-167.75,16.06,grenade
417,5.59,-10.33,-9.5,161.8,192.07,-29.9,grenade
418,1.97,-8.38,-7.92,9.0,316.61,-31.31,grenade
419,-0.35,-9.43,-4.87,-115.86,200.01,-30.58,grenade
