,ax,ay,az,gx,gy,gz,action
1797,-1.25,-12.8,-5.75,-105.04,231.26,-60.12,idle
1798,-0.98,-12.48,-5.33,-105.93,246.98,-52.11,idle
1799,-0.65,-12.19,-4.75,-107.06,260.79,-50.64,idle
1800,-1.29,-12.1,-4.19,-104.18,243.24,-61.51,idle
1801,-1.43,-11.32,-3.49,-107.01,188.14,-69.35,idle
1802,-0.79,-10.99,-2.27,-122.82,145.67,-66.73,idle
1803,-0.14,-11.31,-0.72,-126.71,155.27,-50.28,idle
1804,-0.23,-11.27,0.93,-100.3,181.33,-30.33,idle
1805,-1.36,-10.52,2.25,-62.16,179.56,-25.4,idle
1806,-3.01,-9.96,3.19,-34.1,118.76,-19.62,idle
1807,-2.79,-9.82,3.87,-28.7,18.12,0.38,idle
1808,-2.05,-10.45,4.26,-10.69,-12.05,29.84,idle
1809,-1.86,-10.71,3.6,22.52,-41.11,50.26,idle
1810,-1.75,-11.12,2.25,46.74,-89.56,60.76,idle
1811,-1.53,-11.63,0.61,62.52,-154.46,60.7,idle
1812,-1.48,-12.14,-1.08,77.38,-219.28,48.66,idle
1813,-1.3,-12.46,-2.62,92.53,-276.43,35.18,idle
1814,-1.48,-12.86,-3.98,100.62,-311.36,28.03,idle
1815,-0.98,-12.61,-5.59,107.49,312.63,24.79,idle
1816,-0.33,-11.85,-6.76,113.51,304.92,10.43,idle
1817,0.23,-11.39,-6.92,115.62,-307.21,3.89,idle
1818,0.49,-10.85,-6.62,114.63,-235.11,6.42,idle
1819,0.16,-10.69,-6.03,103.47,-151.98,13.48,idle
1820,-4.3,-11.89,-1.27,13.39,43.09,-0.83,idle
1821,-3.23,-12.56,-0.81,26.3,39.05,9.85,idle
1822,-4.43,-13.08,-1.11,29.94,60.81,4.31,idle
1823,-3.85,-11.98,-1.31,47.24,5.23,35.92,idle
1824,-2.73,-12.28,-0.59,24.03,-11.46,26.94,idle
1825,-3.13,-11.64,-1.25,15.53,-12.42,9.33,idle
1826,-2.62,-12.03,-0.34,-15.74,-36.04,21.05,idle
1827,-2.13,-13.03,2.35,67.44,-62.55,-16.95,idle
1828,-2.87,-10.63,-0.41,62.87,-2.83,-10.89,idle
1829,-2.11,-11.74,-0.15,-25.52,1.8,2.6,idle
1830,-2.72,-12.59,0.04,-45.82,16.43,12.62,idle
1831,-3.23,-12.57,-1.39,-76.37,-3.44,15.62,idle
1832,-3.15,-13.71,-0.38,-43.93,-28.01,-6.68,idle
1833,-3.87,-12.77,-1.3,-21.73,-31.34,-16.83,idle
1834,-3.79,-11.92,-1.54,-31.52,-50.9,-12.04,idle
1835,-3.06,-12.11,-1.23,-36.37,-39.79,-3.61,idle
1836,-2.87,-11.56,-1.26,-29.28,-21.91,-6.65,idle
1837,-2.7,-10.98,-1.29,-26.68,-21.66,-8.04,idle
1838,-2.37,-10.58,-1.15,-17.8,-17.64,-11.55,idle
1839,-2.19,-9.96,-1.29,-5.34,-8.8,-13.52,idle
1840,-1.76,-9.76,-1.38,1.2,-11.61,-16.77,idle
1841,-1.55,-9.46,-1.38,4.28,8.91,-23.25,idle
1842,-1.99,-9.63,-1.46,7.93,-4.39,-28.7,idle
1843,-1.31,-9.62,-1.37,10.22,-2.82,-29.83,idle
1844,-1.28,-9.18,-1.4,15.65,1.43,-35.75,idle
1845,-0.98,-9.01,-1.3,15.74,-2.09,-36.24,idle
1846,-0.34,-8.63,-1.11,15.68,17.18,-39.14,idle
1847,-0.71,-8.31,-1.04,14.97,25.6,-49.96,idle
1848,-0.75,-7.87,-0.92,18.28,9.85,-54.89,idle
1849,-0.57,-7.72,-0.79,15.54,12.19,-54.26,idle
1850,-0.45,-7.98,-0.7,12.02,13.1,-50.8,idle
1851,-0.13,-8.23,-0.76,13.13,23.5,-44.97,idle
1852,-0.33,-8.38,-0.76,14.81,34.1,-40.77,idle
1853,-0.26,-8.39,-0.73,12.33,29.55,-29.45,idle
1854,0.09,-8.63,-0.67,7.73,28.7,-20.21,idle
1855,-2.88,-12.37,-1.35,-33.14,-41.9,12.69,idle
1856,-2.86,-12.15,-1.52,-10.62,-34.19,6.91,idle
1857,-3.95,-10.63,-2.21,-10.28,-2.94,12.22,idle
1858,-3.64,-11.58,-2.04,-24.44,-17.39,21.82,idle
1859,-3.45,-12.6,-2.26,-5.05,9.14,15.83,idle
1860,-4.18,-11.0,-3.76,2.3,19.13,13.48,idle
1861,-4.07,-10.97,-3.92,-28.5,16.9,16.69,idle
1862,-4.27,-11.99,-3.54,-40.11,19.38,11.62,idle
1863,-4.39,-11.95,-3.27,-26.23,5.92,4.56,idle
1864,-4.16,-11.4,-3.28,-16.05,11.24,0.32,idle
1865,-4.25,-11.12,-3.16,-17.88,3.4,-3.43,idle
1866,-4.02,-11.22,-2.64,-19.96,-17.16,-10.83,idle
1867,-3.59,-11.12,-2.22,-5.15,-13.26,-14.97,idle
1868,-4.02,-10.79,-2.22,8.08,15.79,-13.56,idle
1869,-3.75,-10.55,-2.56,7.82,21.18,-9.12,idle
1870,-4.05,-9.86,-3.62,-2.68,8.48,-16.93,idle
1871,-4.21,-9.96,-3.07,-19.25,-37.03,-20.11,idle
1872,-3.5,-9.84,-2.78,-9.56,-32.39,-20.37,idle
1873,-2.78,-9.73,-3.4,2.8,-29.32,-23.08,idle
1874,-3.3,-9.53,-3.57,-2.54,29.19,-27.62,idle
1875,-4.28,-9.3,-3.36,-0.73,4.92,-19.82,idle
1876,-3.36,-9.29,-3.1,0.88,-15.62,-23.11,idle
1877,-3.3,-8.74,-3.27,4.36,-26.43,-25.85,idle
1878,-2.97,-9.04,-3.04,-1.96,-24.58,-22.34,idle
1879,-2.73,-8.74,-2.83,4.15,-15.01,-21.85,idle
1880,-2.75,-9.0,-2.51,4.76,-13.33,-16.81,idle
1881,-1.99,-9.55,-2.19,9.38,-7.15,-10.37,idle
1882,-1.29,-9.63,-1.82,24.64,16.55,-5.99,idle
1883,-0.83,-8.18,-1.93,36.1,22.27,-13.06,idle
1884,-0.69,-7.52,-1.36,32.07,8.66,-30.03,idle
1885,-1.16,-7.49,-1.02,19.48,-20.84,-51.6,idle
1886,-0.64,-8.12,-0.24,31.9,-45.27,-58.15,idle
1887,-1.2,-8.12,-0.83,33.49,-40.68,-57.95,idle
1888,-0.5,-8.32,-0.98,18.03,-46.57,-44.07,idle
1889,-0.47,-8.87,-1.03,15.93,-13.59,-28.68,idle
1890,0.83,-9.4,-2.27,18.99,-54.58,6.48,idle
1891,-0.02,-10.13,-2.23,2.96,-77.13,-9.58,idle
1892,-0.79,-10.84,-2.25,1.61,-117.85,-7.84,idle
1893,-0.18,-8.96,-1.88,1.84,-145.56,22.4,idle
1894,0.56,-7.46,-2.22,-8.65,-166.36,37.99,idle
1895,0.99,-9.46,-3.07,-36.74,-236.57,36.82,idle
1896,2.74,-11.81,-3.25,-32.7,-259.54,49.48,idle
1897,5.6,-9.88,-2.54,4.24,-52.21,73.27,idle
1898,5.14,-9.58,-1.92,-11.71,34.42,64.74,idle
1899,3.92,-10.29,-1.23,-20.05,69.06,43.81,idle
1900,2.28,-10.87,-0.77,-11.24,59.25,24.56,idle
1901,1.64,-10.61,-1.33,2.35,-37.28,-8.34,idle
1902,1.9,-10.08,-1.5,-9.87,-85.54,-27.48,idle
1903,1.95,-10.32,-1.06,-14.57,-32.94,-17.59,idle
1904,0.45,-10.89,0.52,5.61,84.92,8.77,idle
1905,-0.38,-10.46,0.79,27.97,90.7,21.68,idle
1906,-0.01,-9.64,-0.25,28.62,116.05,25.36,idle
1907,-0.47,-9.51,-0.55,-6.08,37.35,3.06,idle
1908,-0.09,-10.99,-0.46,-22.08,-47.47,-19.19,idle
1909,0.75,-12.8,-0.99,2.39,-93.54,-36.05,idle
1910,1.12,-12.19,-1.31,17.93,-64.3,-36.73,idle
1911,1.64,-9.17,-1.02,19.15,-22.02,-34.54,idle
1912,1.56,-8.11,-0.44,10.01,7.46,-40.53,idle
1913,1.4,-8.68,-0.33,15.83,31.2,-51.1,idle
1914,0.46,-10.05,-0.86,27.11,38.68,-63.78,idle
1915,-0.57,-12.66,-1.16,26.1,21.74,-64.36,idle
1916,1.29,-12.76,0.91,45.35,-11.93,-29.95,idle
1917,4.7,-10.43,4.45,83.19,41.47,-49.41,idle
1918,4.48,-12.55,8.2,82.55,104.65,-97.23,idle
1919,3.39,-13.48,8.26,158.55,97.64,-111.38,idle
1920,4.11,-12.67,9.69,173.03,35.31,-111.19,idle
1921,5.83,-13.26,10.48,185.04,67.63,-107.03,idle
1922,4.5,-12.09,8.35,225.92,80.83,-123.04,idle
1923,4.33,-10.51,7.41,233.58,39.84,-126.88,idle
1924,3.6,-8.48,6.24,236.97,58.4,-124.79,idle
1925,3.06,-1.21,8.91,16.03,14.66,-32.99,idle
1926,4.94,0.38,11.66,100.91,-83.45,-138.51,idle
1927,4.53,3.52,9.35,68.8,23.51,-68.3,idle
1928,1.19,4.43,9.22,51.92,43.29,-39.59,idle
1929,1.67,4.55,7.59,0.99,-28.49,1.77,idle
1930,3.27,4.69,9.77,5.06,4.63,7.63,idle
1931,1.88,4.41,8.72,51.74,101.18,28.5,idle
1932,0.01,5.6,6.59,18.98,23.94,0.62,idle
1933,2.99,5.13,8.99,3.5,0.56,-19.88,idle
1934,-0.3,5.34,6.92,-5.46,21.92,-20.06,idle
1935,-0.26,5.19,6.11,-8.2,-47.36,15.21,idle
1936,2.66,4.33,8.93,-1.92,-81.68,-9.79,idle
1937,4.0,4.74,8.69,22.69,13.55,-14.69,idle
1938,2.51,5.18,9.47,18.09,-0.01,-11.44,idle
1939,1.43,5.5,7.53,16.2,53.22,-21.66,idle
1940,0.18,5.42,7.3,-11.0,0.03,-1.78,idle
1941,0.9,4.68,7.1,-21.57,-10.72,-0.82,idle
1942,0.82,4.98,8.43,-19.15,-29.81,-1.7,idle
1943,0.63,5.04,8.46,-11.96,-60.07,3.14,idle
1944,1.27,4.9,8.03,-10.59,-98.01,3.58,idle
1945,1.59,5.07,7.95,-7.72,-126.07,5.15,idle
1946,4.34,5.4,7.04,-19.02,-158.49,27.71,idle
1947,6.16,4.5,6.94,-12.45,-47.84,11.42,idle
1948,5.01,4.43,6.73,0.96,63.58,-2.53,idle
1949,2.31,4.84,5.96,9.56,-19.36,-5.26,idle
1950,4.67,4.88,5.77,-28.45,-106.85,16.78,idle
1951,5.42,3.93,7.47,-9.12,-14.84,9.58,idle
1952,4.73,4.56,6.64,-2.06,-53.73,12.77,idle
1953,6.01,4.21,6.56,3.15,-17.1,6.02,idle
1954,5.68,4.27,6.12,6.91,-0.64,-8.94,idle
1955,5.47,4.31,6.58,6.57,7.3,-7.72,idle
1956,5.23,4.64,6.55,19.63,20.17,-8.56,idle
1957,4.36,5.86,6.04,0.9,36.36,3.17,idle
1958,4.58,4.84,7.16,-2.99,3.57,5.26,idle
1959,5.22,4.35,6.93,10.02,-3.72,-8.98,idle
1960,4.17,5.44,6.99,12.19,85.28,-36.63,idle
1961,2.88,5.86,7.29,1.0,81.33,-35.49,idle
1962,2.32,5.73,8.27,10.89,76.68,-12.45,idle
1963,3.08,6.29,7.18,2.99,38.95,-24.21,idle
1964,1.42,6.19,7.09,-11.06,53.66,-12.2,idle
1965,0.9,5.68,7.14,-8.94,43.58,3.9,idle
1966,0.96,5.38,7.57,-16.08,24.75,14.4,idle
1967,1.39,5.3,7.56,-2.71,1.46,20.72,idle
1968,1.76,5.04,7.59,-6.08,22.24,25.24,idle
1969,2.15,4.98,7.78,10.94,26.75,32.39,idle
1970,2.84,5.25,7.78,3.98,55.08,24.29,idle
1971,0.81,5.69,7.61,13.39,103.79,23.28,idle
1972,0.11,5.71,7.84,10.97,64.94,33.22,idle
1973,0.27,5.31,7.66,12.51,48.03,39.96,idle
1974,0.84,5.64,8.06,-2.65,7.5,43.42,idle
1975,0.64,5.06,8.0,9.23,54.35,42.88,idle
1976,-0.18,5.49,7.99,1.43,19.91,43.21,idle
1977,0.8,5.18,8.73,-11.15,19.6,56.69,idle
1978,1.53,5.4,9.18,-17.19,39.96,52.41,idle
1979,1.53,5.1,8.78,-23.56,68.8,50.03,idle
1980,0.34,4.97,7.72,-22.52,70.76,57.05,idle
1981,0.4,5.11,6.75,-49.03,30.73,68.13,idle
1982,1.05,4.41,7.9,-48.66,15.18,78.54,idle
1983,1.99,4.67,8.3,-43.3,48.32,79.36,idle
1984,1.8,4.9,8.78,-45.3,61.48,77.3,idle
1985,0.51,4.59,8.8,-39.72,68.1,62.88,idle
1986,-0.63,3.99,9.45,1.63,26.7,46.89,idle
1987,-2.11,4.31,8.01,37.75,32.41,66.35,idle
1988,-3.38,4.75,8.49,-40.21,168.72,128.1,idle
1989,-4.58,1.25,10.43,-90.32,154.58,142.13,idle
1990,-2.86,0.28,11.37,-38.18,-19.36,87.92,idle
1991,-1.24,2.37,8.32,-7.15,-24.27,55.36,idle
1992,0.85,2.22,9.56,-28.04,-14.37,44.13,idle
1993,0.4,3.47,9.54,17.86,1.98,39.67,idle
1994,0.05,4.04,8.94,38.63,-2.54,35.03,idle
1995,0.59,2.41,9.88,-18.95,-59.2,26.87,idle
1996,-0.43,2.89,9.05,-10.37,17.1,31.45,idle
1997,0.06,2.4,8.97,-19.1,-20.67,33.17,idle
1998,1.36,3.3,9.66,-22.66,26.87,34.64,idle
1999,2.0,4.06,9.7,-27.92,37.79,50.0,idle
2000,2.18,4.39,8.93,-17.38,35.41,33.29,idle
2001,1.96,3.47,10.03,22.82,21.21,32.24,idle
2002,1.63,5.07,8.85,70.76,26.82,-4.65,idle
2003,-0.15,5.92,6.88,63.46,-40.5,-7.35,idle
2004,-0.04,5.12,7.08,-2.3,-66.45,-23.19,idle
2005,-0.92,2.64,8.02,-15.9,-49.25,1.86,idle
2006,-1.22,0.92,8.87,-18.67,1.34,27.52,idle
2007,-3.88,0.0,9.03,-26.64,36.83,43.55,idle
2008,-3.32,-0.18,9.34,-49.97,-30.41,78.19,idle
2009,2.64,-2.28,15.65,63.66,-11.59,77.2,idle
2010,-3.19,2.6,8.03,58.17,102.62,51.41,idle
2011,-0.58,1.5,10.65,-15.42,-81.33,68.89,idle
2012,-0.97,2.44,9.46,29.9,54.14,55.19,idle
2013,-1.05,3.31,9.02,11.03,-16.66,55.56,idle
2014,0.46,3.28,9.31,9.27,-4.86,45.49,idle
2015,0.65,3.59,9.4,-2.09,12.42,46.32,idle
2016,1.61,3.3,9.34,-15.26,-20.28,58.12,idle
2017,3.88,2.93,8.79,-14.49,-27.63,56.32,idle
2018,5.03,2.7,9.1,0.76,-6.6,37.49,idle
2019,5.35,3.19,8.88,24.49,2.74,11.5,idle
2020,5.29,4.25,7.48,24.95,-27.81,-16.84,idle
2021,4.87,4.56,6.88,2.04,-23.66,-44.19,idle
2022,4.16,4.54,8.87,-17.73,33.12,-52.99,idle
2023,1.15,3.1,8.61,13.16,37.86,-82.4,idle
2024,1.42,3.82,9.05,-1.12,-30.71,-55.53,idle
2025,-0.6,3.67,8.97,15.06,34.59,-83.36,idle
2026,-2.02,3.79,8.57,-12.33,-12.52,-80.0,idle
2027,-1.8,2.3,9.35,-66.65,-72.62,-86.28,idle
2028,-2.04,0.96,10.23,-24.93,-40.83,-48.16,idle
2029,-0.03,0.61,11.29,-39.67,-71.38,-28.73,idle
2030,0.92,1.21,13.67,-49.62,-42.42,-56.44,idle
2031,0.66,0.14,11.81,23.83,116.41,-103.96,idle
2032,-2.4,0.16,11.68,74.05,162.77,-76.1,idle
2033,-4.46,2.17,9.6,60.24,93.92,-53.56,idle
2034,-4.81,2.88,8.72,10.16,-4.37,-21.71,idle
2035,-3.79,-0.22,5.17,-79.67,-8.6,31.08,idle
2036,-0.95,0.6,13.26,-39.17,0.8,44.62,idle
2037,-4.6,1.2,11.58,77.07,52.9,52.4,idle
2038,-2.52,5.19,10.48,63.63,-3.2,32.56,idle
2039,-1.59,4.91,8.76,42.31,-29.78,47.03,idle
2040,3.13,4.64,9.12,92.17,-36.01,-52.02,idle
2041,-1.97,5.65,6.94,48.45,138.43,-98.59,idle
2042,-2.72,5.36,7.18,-7.2,-33.64,-96.04,idle
2043,-1.93,3.46,8.75,-20.6,-8.28,-87.1,idle
2044,-3.39,3.36,8.46,16.87,80.34,-84.18,idle
2045,-4.56,3.81,7.1,22.76,33.34,-88.23,idle
2046,-5.46,2.32,8.22,-5.08,54.32,-50.26,idle
2047,-7.15,1.74,8.32,15.03,6.39,-5.02,idle
2048,-2.96,4.62,9.11,12.78,-25.74,25.31,idle
2049,-3.56,1.82,9.12,101.61,103.43,-66.91,idle
2050,-8.28,5.96,4.83,71.88,61.1,-47.03,idle
2051,-5.96,5.01,5.88,-6.85,-100.3,-38.45,idle
2052,-5.44,4.26,7.26,7.85,-10.43,-34.68,idle
2053,-6.64,4.4,6.68,8.8,-24.41,-35.57,idle
2054,-6.21,3.66,7.03,-14.8,-37.69,-20.41,idle
2055,-6.2,3.89,6.63,-17.01,-4.53,-12.43,idle
2056,-5.43,2.74,7.83,-87.89,1.11,6.42,idle
2057,-5.79,-0.96,12.12,-10.72,-68.3,-0.38,idle
2058,-4.32,1.47,11.05,125.72,-123.89,-50.92,idle
2059,-4.3,3.75,8.47,111.7,-105.08,-59.33,idle
2060,-2.72,2.88,9.04,97.34,-243.41,-59.81,idle
2061,0.26,4.02,8.98,71.82,-166.86,-92.87,idle
2062,-1.84,3.41,8.7,86.14,-83.28,-130.27,idle
2063,-3.03,4.6,7.18,76.78,-88.4,-135.73,idle
2064,-4.68,4.3,6.6,40.65,-59.62,-112.25,idle
2065,2.16,-0.06,6.79,57.11,195.37,-40.65,idle
2066,-0.28,-0.19,5.64,-32.97,-201.84,1.28,idle
2067,6.7,-2.33,11.17,-131.38,-230.7,38.48,idle
2068,4.73,-2.38,9.13,43.96,-299.21,-37.66,idle
2069,-6.69,1.65,9.71,35.14,108.77,-22.46,idle
2070,-1.82,0.34,7.19,-41.82,-210.87,20.29,idle
2071,4.95,-1.66,11.7,-50.66,-176.55,23.72,idle
2072,1.99,-2.19,9.67,96.85,132.71,49.73,idle
2073,0.01,1.83,8.1,28.85,156.7,80.64,idle
2074,1.73,0.19,9.63,42.27,-77.3,28.76,idle
2075,0.97,-0.35,6.85,-44.17,-117.07,77.38,idle
2076,6.11,-1.25,10.64,-5.67,-73.81,24.59,idle
2077,2.72,-0.68,8.47,50.87,99.75,20.96,idle
2078,3.48,0.44,12.74,25.46,95.83,28.76,idle
2079,4.02,-0.04,8.28,5.31,-69.06,9.44,idle
2080,1.48,0.4,5.71,-67.14,-51.24,60.12,idle
2081,6.04,-4.79,11.83,-110.6,-218.06,68.54,idle
2082,14.84,-3.26,7.44,87.1,41.21,-84.47,idle
2083,3.74,-0.97,9.07,69.28,-270.39,-143.93,idle
2084,-0.5,0.81,7.91,-32.47,-25.98,-89.83,idle
2085,1.81,1.31,7.58,-72.46,-92.29,-51.47,idle
2086,1.49,-2.63,11.3,-57.33,-130.51,-21.83,idle
2087,3.85,-0.68,7.61,33.6,81.24,-42.68,idle
2088,1.25,-0.91,6.77,-10.37,119.42,-19.51,idle
2089,-0.8,-6.21,13.3,-13.19,16.95,-18.2,idle
2090,2.74,-2.34,9.12,-55.71,-103.21,21.88,idle
2091,2.87,-4.99,9.05,27.37,61.9,-13.12,idle
2092,-0.13,-2.44,5.17,-17.59,4.33,2.22,idle
2093,6.2,-2.58,7.12,16.26,48.7,1.55,idle
2094,-1.24,-2.64,11.69,39.98,240.95,-46.29,idle
2095,-0.88,-0.68,8.75,-46.77,-214.81,-7.26,idle
2096,6.9,-2.19,14.03,-2.07,-182.17,-21.42,idle
2097,2.64,-0.87,9.01,31.84,131.84,-0.9,idle
2098,3.54,2.89,8.14,19.79,90.96,7.55,idle
2099,-2.01,1.65,10.43,55.66,119.57,-34.74,idle
2100,1.82,-12.24,2.38,-94.84,-39.21,63.9,idle
2101,1.82,-10.83,2.24,-44.72,-22.81,48.75,idle
2102,0.96,-10.35,0.92,-45.61,-80.05,16.74,idle
2103,1.22,-10.46,0.79,-54.2,-84.06,9.58,idle
2104,1.25,-10.93,2.45,-62.26,-70.92,2.41,idle
2105,1.32,-11.37,2.92,-34.77,-117.08,-10.55,idle
2106,1.18,-12.25,4.46,8.8,-48.23,-19.71,idle
2107,1.25,-10.7,2.01,34.35,63.43,-12.02,idle
2108,0.94,-9.6,0.24,27.07,107.68,-18.26,idle
2109,0.36,-10.07,0.3,9.5,66.07,-44.54,idle
2110,0.09,-10.53,0.12,21.36,27.11,-60.06,idle
2111,-0.36,-10.5,-0.12,37.18,3.17,-61.94,idle
2112,-0.57,-9.88,-0.47,40.88,-10.07,-50.81,idle
2113,-0.59,-9.47,-0.77,36.59,-22.85,-25.43,idle
2114,-0.07,-9.22,-0.92,26.29,-25.3,3.6,idle
2115,0.51,-9.37,-1.01,15.77,-16.31,21.66,idle
2116,1.07,-9.67,-0.74,6.85,6.1,33.75,idle
2117,1.37,-10.12,-0.57,2.24,34.01,37.35,idle
2118,1.44,-10.39,-0.48,2.22,49.76,30.32,idle
2119,1.13,-10.51,-0.56,3.0,48.02,16.19,idle
2120,0.97,-10.06,-0.72,1.49,29.13,1.9,idle
2121,0.89,-9.75,-0.8,-7.41,20.26,-5.34,idle
2122,0.82,-9.97,-0.67,-16.19,30.27,-0.9,idle
2123,1.09,-10.02,-0.43,-17.19,61.48,13.15,idle
2124,1.42,-10.05,-0.3,-15.42,106.92,24.85,idle
2125,1.5,-10.16,-0.06,-12.83,139.0,28.15,idle
2126,1.57,-10.22,0.17,-6.76,153.42,22.64,idle
2127,1.47,-10.43,0.21,3.49,146.05,7.58,idle
2128,1.19,-10.64,0.15,16.4,125.58,-15.06,idle
2129,0.79,-10.82,-0.05,28.56,96.18,-34.42,idle
2130,0.74,-10.72,-0.4,34.82,75.32,-45.73,idle
2131,0.41,-11.27,-0.88,33.72,63.17,-53.73,idle
2132,0.17,-12.12,-1.49,36.27,47.76,-57.92,idle
2133,0.54,-9.77,-1.83,34.86,43.91,-55.25,idle
2134,0.8,-8.08,-1.79,4.12,41.46,-61.26,idle
2135,2.43,-17.96,-2.62,-26.09,123.74,-302.88,idle
2136,1.53,-14.28,-2.16,-5.18,200.01,-266.3,idle
2137,1.98,-11.51,-0.95,-10.54,220.79,-232.19,idle
2138,1.92,-9.55,0.59,-9.72,278.41,-215.18,idle
2139,1.12,-9.51,2.72,-12.08,290.97,-168.5,idle
2140,-0.7,-8.89,4.58,53.12,270.74,-105.59,idle
2141,-1.13,-5.86,6.1,119.94,154.24,-45.26,idle
2142,-0.87,-2.17,7.05,64.27,58.93,12.98,idle
2143,-0.11,-2.33,9.4,-59.86,-26.58,53.73,idle
2144,-0.45,-3.07,13.06,-59.78,21.56,66.48,idle
2145,-0.2,-1.39,11.42,51.36,73.59,54.06,idle
2146,0.55,0.0,9.08,49.74,109.09,57.89,idle
2147,0.23,0.82,8.01,82.61,186.04,62.5,idle
2148,0.37,1.33,7.95,45.73,162.88,41.73,idle
2149,3.69,-3.42,13.82,152.38,-139.72,-35.81,idle
2150,2.06,1.23,8.9,66.48,-173.79,4.24,idle
2151,0.63,1.0,10.23,12.13,216.6,45.52,idle
2152,-3.21,-0.99,11.83,12.42,212.46,38.74,idle
2153,-3.52,-0.56,8.39,-15.65,-99.93,36.97,idle
2154,0.4,-1.32,8.58,9.03,-114.4,11.87,idle
2155,1.47,-0.84,8.72,34.16,-15.82,-16.0,idle
2156,-0.22,0.26,9.29,37.23,19.82,-6.22,idle
2157,-0.48,0.3,10.53,9.17,5.14,4.1,idle
2158,0.0,-0.3,11.02,6.66,-5.23,5.44,idle
2159,0.97,-0.92,10.26,8.42,-40.69,1.81,idle
2160,0.92,-0.58,9.17,16.63,-35.4,-4.24,idle
2161,0.28,0.06,9.48,22.12,-2.06,-8.36,idle
2162,-0.3,0.49,9.82,17.19,-3.83,-0.7,idle
2163,0.93,0.07,10.19,7.79,-29.54,5.4,idle
2164,1.14,0.05,9.65,12.71,-16.87,3.03,idle
2165,0.84,0.48,9.58,13.38,-2.76,-1.2,idle
2166,0.81,0.69,9.71,12.66,-7.75,3.05,idle
2167,1.25,0.77,9.68,5.24,-11.07,3.38,idle
2168,1.21,0.68,9.69,4.5,-0.71,0.0,idle
2169,1.05,0.6,9.65,2.18,-6.86,-0.19,idle
2170,-0.36,-3.44,10.15,58.35,147.01,76.54,idle
2171,-1.62,-1.69,8.69,126.71,156.03,65.66,idle
2172,-1.08,-1.18,8.36,36.42,27.33,61.51,idle
2173,-0.55,-2.46,9.2,40.34,17.8,54.55,idle
2174,3.81,-1.18,9.06,65.87,3.98,36.08,idle
2175,5.87,-4.58,11.26,97.2,-1.54,-43.88,idle
2176,0.9,0.91,8.92,198.12,33.14,-19.36,idle
2177,-0.94,1.65,7.88,72.63,81.9,27.51,idle
2178,-0.22,0.24,10.32,28.26,-31.61,9.26,idle
2179,1.09,-0.27,10.0,22.95,-53.88,9.82,idle
2180,1.43,-0.41,9.49,44.16,-29.08,7.67,idle
2181,1.52,0.08,9.63,42.95,-17.45,-1.38,idle
2182,1.3,0.48,9.74,30.32,-7.06,-1.98,idle
2183,0.8,0.65,9.65,18.03,-4.83,-2.22,idle
2184,1.08,0.61,9.68,8.56,-5.7,-0.79,idle
2185,1.0,0.55,9.52,2.96,-3.05,-0.33,idle
2186,0.99,0.4,9.73,6.01,4.42,-0.12,idle
2187,0.79,0.55,9.77,8.08,-2.77,-0.04,idle
2188,1.01,0.7,9.75,8.95,-14.08,0.79,idle
2189,1.31,0.94,9.6,8.57,-14.61,4.02,idle
2190,1.7,1.01,9.37,2.41,-14.74,6.02,idle
2191,1.86,0.95,9.44,-0.73,1.08,3.37,idle
2192,1.42,1.0,9.51,-1.95,9.73,1.57,idle
2193,1.3,0.84,9.62,-4.79,2.45,1.05,idle
2194,1.42,0.67,9.52,-4.54,-0.24,1.12,idle
2195,1.45,0.51,9.62,-3.55,4.89,0.15,idle
2196,1.42,0.51,9.63,-2.57,2.91,0.01,idle
2197,1.38,0.54,9.62,-1.87,3.34,0.85,idle
2198,1.36,0.51,9.61,-1.38,1.99,1.05,idle
2199,1.23,0.58,9.63,0.13,3.17,1.02,idle
2200,1.06,0.63,9.64,0.59,0.97,1.6,idle
2201,1.14,0.71,9.66,0.64,-0.65,2.89,idle
2202,1.2,0.67,9.64,-0.18,1.23,3.41,idle
2203,1.27,0.65,9.59,0.01,0.06,2.88,idle
2204,1.26,0.72,9.64,1.22,1.26,1.66,idle
2205,4.65,-13.23,0.69,-151.6,-3.86,199.2,idle
2206,5.25,-14.03,1.69,-156.79,-25.01,163.15,idle
2207,4.32,-12.6,3.04,-57.49,-11.62,132.04,idle
2208,4.55,-9.72,2.94,34.73,8.04,71.63,idle
2209,1.75,-9.2,2.81,22.79,40.72,2.21,idle
2210,0.38,-9.59,1.93,47.67,-17.73,-29.1,idle
2211,-1.22,-9.1,0.95,40.01,-18.06,-42.78,idle
2212,-1.32,-8.61,0.94,17.74,-51.24,-16.03,idle
2213,-1.07,-8.94,0.58,7.87,-32.88,-0.04,idle
2214,-0.8,-8.72,0.37,18.78,-46.77,-0.62,idle
2215,-0.28,-8.76,0.59,9.4,-51.33,-3.32,idle
2216,-0.63,-8.77,0.38,16.17,-51.18,-10.89,idle
2217,-0.67,-8.59,0.27,10.78,-81.85,-15.45,idle
2218,-0.92,-8.69,-0.01,7.79,-95.39,-6.47,idle
2219,0.05,-8.72,-0.11,-12.84,-135.99,12.49,idle
2220,1.05,-9.36,0.04,-23.21,-103.02,25.17,idle
2221,0.85,-10.6,-0.13,-28.01,-70.89,35.31,idle
2222,0.91,-13.04,-0.37,-31.23,-55.02,54.2,idle
2223,1.92,-10.44,0.04,-4.22,0.51,80.22,idle
